log_id,timestamp,user_id,username,action,details,status
e13d6b02-5c19-478b-bc68-e41a32632ca6,2025-09-04T11:23:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
3df19d95-48a2-4efd-8a2b-77d532dedd5d,2025-09-04T11:23:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
976ff0ba-653d-4298-b8cb-82322dbe191d,2025-09-04T11:23:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGOUT,Regular logout activity,SUCCESS
d763abeb-0294-4297-ace5-7ac0f7d1507c,2025-09-04T11:23:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGOUT,Regular logout activity,SUCCESS
cfaa9ffd-54d8-4d53-afdd-cf09619d227c,2025-09-04T11:23:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
6c2f2dd5-ee79-4744-96c9-f7985f8df619,2025-09-04T11:23:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_END,Regular query_end activity,SUCCESS
f0aad8fe-4daa-458e-8b8e-2c12bf75e055,2025-09-04T11:23:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGOUT,Regular logout activity,SUCCESS
3f3486d0-23ca-49cd-91cf-5d29b8923d5c,2025-09-04T11:29:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_START,Regular query_start activity,SUCCESS
ee53def6-43f0-466c-a8d0-7b5b5f91d6b0,2025-09-04T11:29:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
c7ee9da6-375f-49d2-adbd-ac088d8ec936,2025-09-04T11:29:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,QUERY_END,Regular query_end activity,SUCCESS
e0619e44-6640-4701-87b1-419499c017fa,2025-09-04T11:29:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
dffe0888-9549-4bd6-8795-844f5348c0b2,2025-09-04T11:29:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGOUT,Regular logout activity,SUCCESS
c7e89d9a-dd29-42aa-9680-906373ffa304,2025-09-04T11:29:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGOUT,Regular logout activity,SUCCESS
7afde344-31d5-45ca-a74f-2e9009b23253,2025-09-04T11:29:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
021df899-3207-47ea-9a8d-fbff1d1f9df7,2025-09-04T11:29:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
0fd10491-f97e-476d-bec6-92c384321d9d,2025-09-04T11:29:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_END,Regular query_end activity,SUCCESS
03403b45-b8fb-480f-8e2a-39f4b24906d4,2025-09-04T11:29:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
e9748d33-b48e-4c3c-b84a-40388633b0ea,2025-09-04T11:36:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
bfe0d770-e444-4f87-8132-c773f8a4127d,2025-09-04T11:36:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
2a168c44-3f93-41d0-9ba5-96488eb058f0,2025-09-04T11:36:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGOUT,Regular logout activity,SUCCESS
1193721f-b61b-4e05-9ff9-e7f3aed49200,2025-09-04T11:36:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,LOGOUT,Regular logout activity,SUCCESS
80cb343e-9709-435a-9807-ddda23fc63f1,2025-09-04T11:36:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGIN,Regular login activity,SUCCESS
3098ba19-36ed-425a-9aae-e62ef8c68960,2025-09-04T11:36:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,QUERY_START,Regular query_start activity,SUCCESS
cdd3beaf-b2ee-4d1f-93c9-93bf596c8fbc,2025-09-04T11:36:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGIN,Regular login activity,SUCCESS
bab9b69f-4b15-4f43-8d84-6f7ed98268b4,2025-09-04T11:36:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
979eddd2-13a7-4e83-859d-f16f05616143,2025-09-04T11:36:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_START,Regular query_start activity,SUCCESS
5143b693-ae23-4344-9720-10f55c7f94e4,2025-09-04T11:36:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_END,Regular query_end activity,SUCCESS
63201e3f-72b3-4aff-874e-1767c94dd390,2025-09-04T11:48:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,LOGIN,Regular login activity,SUCCESS
149508eb-ff8d-4dbb-aa6a-30261f84a80d,2025-09-04T11:48:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_START,Regular query_start activity,SUCCESS
55886a91-7513-4e9c-9d8c-2235962cb25b,2025-09-04T11:48:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,LOGIN,Regular login activity,SUCCESS
c8b5bd26-e1c7-4681-806d-232c861d3f1f,2025-09-04T11:48:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGIN,Regular login activity,SUCCESS
cbcf7ced-e6d1-47af-87f4-48a67541c0e4,2025-09-04T11:48:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
e81bed98-1129-4b9e-9ea1-ac52c2e69900,2025-09-04T11:48:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,QUERY_END,Regular query_end activity,SUCCESS
4885a073-f969-47d7-b084-a3aa4d26dff3,2025-09-04T11:48:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGIN,Regular login activity,SUCCESS
84ef77cd-9569-410e-a3b1-50473c1b8b42,2025-09-04T11:48:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,QUERY_START,Regular query_start activity,SUCCESS
a77c6713-aac9-4876-8365-dbcdd79dc15d,2025-09-04T11:48:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,QUERY_END,Regular query_end activity,SUCCESS
99e6355a-6e02-4829-aa8b-859766c62366,2025-09-04T11:48:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_END,Regular query_end activity,SUCCESS
f0323b12-d891-4889-a0ae-a40ff74a45b1,2025-09-04T11:55:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGOUT,Regular logout activity,SUCCESS
81a11b69-b98b-4a30-b7c4-63ffd88ab289,2025-09-04T11:55:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,QUERY_END,Regular query_end activity,SUCCESS
24749309-bd5d-4175-955e-8897c1d17983,2025-09-04T11:55:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_START,Regular query_start activity,SUCCESS
50f5d0a9-fb96-46d4-a30d-8c6ed98f43ef,2025-09-04T11:55:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGOUT,Regular logout activity,SUCCESS
7163434a-1c34-4f6e-8c23-87c01bd2ae91,2025-09-04T11:55:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGOUT,Regular logout activity,SUCCESS
094ed560-e103-4da9-9999-f787c25441a5,2025-09-04T11:55:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_START,Regular query_start activity,SUCCESS
e4854cb8-a7c1-4b14-9ca2-54bee5985e23,2025-09-04T11:55:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_END,Regular query_end activity,SUCCESS
4a0c3338-8c9a-4052-ba7c-9670f23e9758,2025-09-04T11:55:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
04d45d75-2ec5-42b1-9be0-0a6b51b94215,2025-09-04T11:55:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,QUERY_START,Regular query_start activity,SUCCESS
f7709973-1ae7-4095-ada3-ad685fde95d5,2025-09-04T11:55:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_START,Regular query_start activity,SUCCESS
48757028-e412-4f10-9b5a-2516fcefcd98,2025-09-04T12:08:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_END,Regular query_end activity,SUCCESS
995fc141-e689-4e33-aa73-deb294bd1616,2025-09-04T12:08:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,QUERY_END,Regular query_end activity,SUCCESS
7efe4214-84ff-48f3-bfa9-50c2b40da1fc,2025-09-04T12:08:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,LOGOUT,Regular logout activity,SUCCESS
22c63899-8307-4474-b780-15ac380f383d,2025-09-04T12:08:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_END,Regular query_end activity,SUCCESS
58054e59-c2a3-4570-9b23-3444b88337ab,2025-09-04T12:08:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_END,Regular query_end activity,SUCCESS
d19eb763-5574-4a68-8ef7-b910172d757a,2025-09-04T12:08:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGOUT,Regular logout activity,SUCCESS
e4e1a05a-1f09-4c6d-a13f-6d7ee4669e54,2025-09-04T12:08:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_END,Regular query_end activity,SUCCESS
f3ad80c2-4868-4c66-87d3-c97e6819efba,2025-09-04T12:08:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,LOGIN,Regular login activity,SUCCESS
980bf1b9-6d62-494f-b449-22a1351e4d1a,2025-09-04T12:08:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,QUERY_START,Regular query_start activity,SUCCESS
9f15fd9a-8395-4927-ab59-10c56e54a44e,2025-09-04T12:08:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,QUERY_START,Regular query_start activity,SUCCESS
b7c9138a-fdb7-42e8-add6-89c848b001b3,2025-09-04T12:19:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGOUT,Regular logout activity,SUCCESS
7ae0f048-7c2f-4f45-af60-17e1735d9333,2025-09-04T12:19:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGOUT,Regular logout activity,SUCCESS
8c4eecee-5491-4c49-8532-3d3f684736f4,2025-09-04T12:19:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_START,Regular query_start activity,SUCCESS
77924084-fefd-4271-917d-2cdd5a748634,2025-09-04T12:19:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,LOGOUT,Regular logout activity,SUCCESS
742bf268-f087-4a02-b417-9154a43e2041,2025-09-04T12:19:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGOUT,Regular logout activity,SUCCESS
1f12e931-7246-4c30-9901-860638e814c5,2025-09-04T12:19:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGOUT,Regular logout activity,SUCCESS
1ed3efd2-d2b0-48db-b67b-1f85ee51cf03,2025-09-04T12:19:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGOUT,Regular logout activity,SUCCESS
2fbe8ecc-0916-458b-9f27-bec7b76a829d,2025-09-04T12:19:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_END,Regular query_end activity,SUCCESS
5c4349a9-d687-4da4-9baa-a985b040e280,2025-09-04T12:19:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_END,Regular query_end activity,SUCCESS
096b4416-a5e5-4e0d-8f15-2ff019735003,2025-09-04T12:19:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
521a5466-125c-47f9-8555-01d8791275da,2025-09-04T12:28:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGOUT,Regular logout activity,SUCCESS
0bd61262-519e-4ecf-b30e-6ddf143959a8,2025-09-04T12:28:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_START,Regular query_start activity,SUCCESS
b0834504-2f9f-4c91-9e1a-6fcf6367e024,2025-09-04T12:28:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,QUERY_START,Regular query_start activity,SUCCESS
ba00f992-0445-4a9b-8d0a-1c06a10abfa7,2025-09-04T12:28:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGOUT,Regular logout activity,SUCCESS
5a34ad65-bdd6-40a9-8cae-c7e3fbcc8347,2025-09-04T12:28:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,LOGIN,Regular login activity,SUCCESS
64fd6339-46e8-4e8d-a457-b00ea64a7ee2,2025-09-04T12:28:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGIN,Regular login activity,SUCCESS
1f24bd48-a2a1-4e03-87df-53a21cc828f4,2025-09-04T12:28:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGIN,Regular login activity,SUCCESS
bd925e63-e00c-47ce-bc82-ecab1a38b02c,2025-09-04T12:28:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGOUT,Regular logout activity,SUCCESS
8a2d54f2-f03e-4acb-b1bb-5f24eb4d8e02,2025-09-04T12:28:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGOUT,Regular logout activity,SUCCESS
ecedb1bf-2df0-4517-b684-b795130f3f10,2025-09-04T12:28:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGOUT,Regular logout activity,SUCCESS
23c5936b-04bf-4826-9d2f-b78394d53769,2025-09-04T12:34:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
bddb98b7-2213-489f-9c75-95740435eead,2025-09-04T12:34:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,LOGOUT,Regular logout activity,SUCCESS
b6628c6f-dc0a-45c6-a569-fe7a90f61ee5,2025-09-04T12:34:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,LOGOUT,Regular logout activity,SUCCESS
7a36c45a-b84d-413c-9ca0-1be9ca37c402,2025-09-04T12:34:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGOUT,Regular logout activity,SUCCESS
addc8b57-04fd-4007-91b9-55e3487c5023,2025-09-04T12:34:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,QUERY_END,Regular query_end activity,SUCCESS
21ebaaad-901d-45a6-85e6-fdac3e7e13b2,2025-09-04T12:34:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGIN,Regular login activity,SUCCESS
71d4158f-188d-4922-b4f9-829751a6b7ca,2025-09-04T12:34:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,LOGOUT,Regular logout activity,SUCCESS
ff416a65-d263-43ba-b666-f8a8b94aefe5,2025-09-04T12:34:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_START,Regular query_start activity,SUCCESS
8036f976-0189-4241-8ff3-5dafb131ee97,2025-09-04T12:34:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGIN,Regular login activity,SUCCESS
37e58450-3855-46b6-9fa4-b2f893032038,2025-09-04T12:34:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,QUERY_START,Regular query_start activity,SUCCESS
8d2e3370-365b-4ce8-9302-467870a461da,2025-09-04T12:43:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGIN,Regular login activity,SUCCESS
5122ccde-6d84-4716-9114-70ddf29ea51a,2025-09-04T12:43:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_START,Regular query_start activity,SUCCESS
911533e8-76d7-4f72-8dab-245b4cc7485c,2025-09-04T12:43:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_END,Regular query_end activity,SUCCESS
f2c8b960-5ae7-4063-8c10-12b97559057f,2025-09-04T12:43:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGIN,Regular login activity,SUCCESS
25e61851-741c-4a57-bcc6-1ab8dee83aee,2025-09-04T12:43:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGIN,Regular login activity,SUCCESS
d713771f-f230-4b1d-8006-bb1a0ac28a0c,2025-09-04T12:43:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_START,Regular query_start activity,SUCCESS
6097bac6-1225-4fd8-b2b9-2db811caf3bc,2025-09-04T12:43:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
68e736c6-9532-48d0-acac-45c24b245952,2025-09-04T12:43:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,QUERY_END,Regular query_end activity,SUCCESS
87578153-3793-458b-b7d9-89940c9aa3d1,2025-09-04T12:43:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_END,Regular query_end activity,SUCCESS
3b387bbc-c547-4a69-ba2a-88ff247fecf8,2025-09-04T12:43:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_START,Regular query_start activity,SUCCESS
a13d3df0-2aba-40f1-b2e9-85e034b16511,2025-09-04T12:57:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGIN,Regular login activity,SUCCESS
c385c6ad-a2c1-45bc-8635-a534eee76f53,2025-09-04T12:57:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGOUT,Regular logout activity,SUCCESS
1b3cde84-4cb0-4d11-b83f-3bc53cf75c18,2025-09-04T12:57:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
65260eec-0004-43bd-aca8-1d82c22ed3b3,2025-09-04T12:57:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGOUT,Regular logout activity,SUCCESS
f6625fa9-ba7f-44c3-90b8-91c7f1959202,2025-09-04T12:57:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,QUERY_END,Regular query_end activity,SUCCESS
0588f7f7-9618-420b-bf3c-cfd8356544b9,2025-09-04T12:57:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGOUT,Regular logout activity,SUCCESS
29fd5da2-5fd1-421d-b518-0df82d69a495,2025-09-04T12:57:00,7cd584de-ca92-465c-8ea8-5f7ad356bee6,danasandoval,LOGIN,Regular login activity,SUCCESS
ba3b7d8f-37dc-4a6e-81f4-d5403e215e63,2025-09-04T12:57:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,QUERY_END,Regular query_end activity,SUCCESS
2b0dee09-ebc4-4aa0-a907-fa70635d7408,2025-09-04T12:57:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGOUT,Regular logout activity,SUCCESS
9fabeb31-b5c6-40c6-800e-4b9e316d7b05,2025-09-04T12:57:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,QUERY_END,Regular query_end activity,SUCCESS
a28cb85c-5e8f-4f30-89e3-b422456adc75,2025-09-04T13:10:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,LOGIN,Regular login activity,SUCCESS
7ed40df3-3566-43cb-ab69-d81d8fae14dd,2025-09-04T13:10:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGIN,Regular login activity,SUCCESS
bf24aef7-b6cc-48eb-b542-9f968dc47e44,2025-09-04T13:10:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGOUT,Regular logout activity,SUCCESS
6a489a4f-4cb2-4085-8cd4-335311fa3d2b,2025-09-04T13:10:00,879c852e-e8e8-45c3-9ead-5fa56c9ecfbc,egarcia,LOGOUT,Regular logout activity,SUCCESS
4a6e1186-88d9-4939-a6c6-1ccb5e58d182,2025-09-04T13:10:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_START,Regular query_start activity,SUCCESS
f371109f-2e86-4f23-9003-2c6b7c72d774,2025-09-04T13:10:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGOUT,Regular logout activity,SUCCESS
b20114a4-579a-4965-b932-366057f5bdc3,2025-09-04T13:10:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_START,Regular query_start activity,SUCCESS
be2695c9-78b7-4336-a789-bb651421a6f9,2025-09-04T13:10:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
bae7426e-9f21-40cb-af9b-a4e18aa5ef73,2025-09-04T13:10:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
465f00bb-736b-4336-913d-9ff30e9c9405,2025-09-04T13:10:00,4663d48b-596a-4f39-b714-8d69ac9a7d2a,robert93,QUERY_END,Regular query_end activity,SUCCESS
81e95a25-b6ff-421f-8ccd-078d66671d78,2025-09-04T13:24:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
99b2b08d-1eb0-407a-8b76-a0d40df4d565,2025-09-04T13:24:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,QUERY_START,Regular query_start activity,SUCCESS
dd92484f-cc45-4d29-b796-1a95069e58bb,2025-09-04T13:24:00,859c34dd-4540-49a3-b26d-f82b1455d905,oatkinson,LOGOUT,Regular logout activity,SUCCESS
90139f8b-2500-4789-b220-6178725331a9,2025-09-04T13:24:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
6c7c7ea0-58d3-47f7-a170-af7e165a156f,2025-09-04T13:24:00,57eba2d7-a4fe-48aa-aa7b-ad0e6f1296b7,jose46,LOGIN,Regular login activity,SUCCESS
2dfacb88-23e0-49f0-a1fa-c068a43406d0,2025-09-04T13:24:00,89e53854-09b7-4b59-8352-a231c51f8687,glarsen,LOGIN,Regular login activity,SUCCESS
ae8220cd-dc35-42d3-b51e-8141c07ec44f,2025-09-04T13:24:00,a3a85592-9f3f-4845-87b8-dd199fcdc3cc,gmoreno,QUERY_END,Regular query_end activity,SUCCESS
2d526ca1-7cfc-46e7-8b25-35ff67f039f9,2025-09-04T13:24:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,LOGIN,Regular login activity,SUCCESS
f5a25319-ea66-4b73-8099-8d3939582205,2025-09-04T13:24:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,LOGIN,Regular login activity,SUCCESS
d134faaa-0547-46ca-ae12-213963a858a1,2025-09-04T13:24:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,LOGOUT,Regular logout activity,SUCCESS
1d3748e1-6433-4ffd-bfcc-1fe0a1e5dfc3,2025-09-04T13:30:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,LOGOUT,Regular logout activity,SUCCESS
72566c96-fee6-4863-93eb-3dc32dd3e379,2025-09-04T13:30:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGIN,Regular login activity,SUCCESS
3dcd12b3-cda7-4979-b024-400d776cc58c,2025-09-04T13:30:00,4bc8b8f2-4d6e-4d5e-8d40-a7b6b3d6bb03,amandamitchell,QUERY_END,Regular query_end activity,SUCCESS
448f06d2-d4b8-40d7-b0cb-9cb753af7ae1,2025-09-04T13:30:00,b92c2609-888c-471e-bf61-4363556df9d8,frank26,QUERY_START,Regular query_start activity,SUCCESS
b3359ec3-e53b-46df-8067-06f33040edc7,2025-09-04T13:30:00,3d8cc43f-0f00-40bd-b8b2-34ac61fc0360,rwilliams,LOGOUT,Regular logout activity,SUCCESS
db02e38d-a2d8-4005-910f-4b9ee1b5eb4d,2025-09-04T13:30:00,f22aa1cf-fe8b-4e78-8492-b46e0f46ffda,brandtmisty,LOGIN,Regular login activity,SUCCESS
de076e31-6227-44a7-9459-396c8eda14da,2025-09-04T13:30:00,da0f0f7a-8d2c-4ca9-b82e-cda33fba6610,rachel35,QUERY_START,Regular query_start activity,SUCCESS
90a81073-11a1-4ea0-aff1-4e33544061e9,2025-09-04T13:30:00,ac5e7ada-2f2f-4292-a0e4-18083982547a,lliu,LOGIN,Regular login activity,SUCCESS
3fc9fc21-0c86-4363-866b-fe5ab60560f7,2025-09-04T13:30:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_START,Regular query_start activity,SUCCESS
f934a217-243a-4314-9643-ba5744fc5499,2025-09-04T13:30:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,QUERY_END,Regular query_end activity,SUCCESS
7c1ee696-3f53-434f-9991-c2340527cf43,2025-09-04T13:44:00,9a7a68c7-1b0c-4669-859f-6d352b1e386f,andrew16,LOGIN,Regular login activity,SUCCESS
261d07e6-70e6-4bf0-b467-2440d099de61,2025-09-04T13:44:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,LOGIN,Regular login activity,SUCCESS
95caad82-60ee-4c60-b6ee-ac5ae51699a0,2025-09-04T13:44:00,f0c2cfac-cf3b-4053-9e79-a6a4c6bbd187,garciaalison,QUERY_END,Regular query_end activity,SUCCESS
b249d1a5-f065-44ac-8e12-99fa3d5a41e6,2025-09-04T13:44:00,82e7a6a3-1f49-4f5a-8a2a-96e5a654a185,codyoconnor,LOGIN,Regular login activity,SUCCESS
0eb1fae9-f6ce-4b7f-9754-29c79f09e3be,2025-09-04T13:44:00,5fb2a072-2bab-4b94-9109-9cbea70c5438,bryancuevas,QUERY_START,Regular query_start activity,SUCCESS
64942511-1e69-43c1-bff7-0c433d8dc7a5,2025-09-04T13:44:00,00f99f6f-5fcc-490a-84f9-6b24911c0b2e,emilyhamilton,LOGOUT,Regular logout activity,SUCCESS
436f43a0-a907-4a1b-bd95-5874ae170604,2025-09-04T13:44:00,4b7e389e-8c78-4e72-ab0b-774df43b399e,hardinjennifer,QUERY_START,Regular query_start activity,SUCCESS
65ef3ff9-e329-48d5-99c9-999694899c46,2025-09-04T13:44:00,cea2e75f-1ee1-4b1d-90f5-242f82a02bed,erickennedy,QUERY_START,Regular query_start activity,SUCCESS
